  0.13824861E+04,  0.00000000E+00
  0.13824861E+04,  0.00000000E+00
  0.13824900E+04,  0.00000000E+00
  0.13824900E+04,  0.00000000E+00
  0.13824941E+04,  0.00000000E+00
  0.13824941E+04,  0.00000000E+00
  0.13824980E+04,  0.29865441E+05
  0.13824980E+04,  0.29865441E+05
  0.13825020E+04,  0.72171141E+05
  0.13825020E+04,  0.72171141E+05
  0.13825060E+04,  0.11033734E+06
  0.13825060E+04,  0.11033734E+06
  0.13825100E+04,  0.11749188E+06
  0.13825100E+04,  0.11749188E+06
  0.13825139E+04,  0.90151672E+05
  0.13825139E+04,  0.90151672E+05
  0.13825178E+04,  0.49814043E+05
  0.13825178E+04,  0.49814043E+05
  0.13825220E+04,  0.00000000E+00
  0.13825220E+04,  0.00000000E+00
  0.13825259E+04,  0.00000000E+00
  0.13825259E+04,  0.00000000E+00
  0.13825299E+04,  0.00000000E+00
  0.13825299E+04,  0.00000000E+00
  0.13825339E+04,  0.00000000E+00
  0.13825339E+04,  0.00000000E+00
  0.13825378E+04,  0.24320504E+05
  0.13825378E+04,  0.24320504E+05
  0.13825419E+04,  0.61154266E+05
  0.13825419E+04,  0.61154266E+05
  0.13825458E+04,  0.10572251E+06
  0.13825458E+04,  0.10572251E+06
  0.13825498E+04,  0.13207831E+06
  0.13825498E+04,  0.13207831E+06
  0.13825537E+04,  0.11878399E+06
  0.13825537E+04,  0.11878399E+06
  0.13825577E+04,  0.73039445E+05
  0.13825577E+04,  0.73039445E+05
  0.13825616E+04,  0.28165459E+05
  0.13825616E+04,  0.28165459E+05
  0.13825658E+04,  0.00000000E+00
  0.13825658E+04,  0.00000000E+00
  0.13825696E+04,  0.00000000E+00
  0.13825696E+04,  0.00000000E+00
  0.13825735E+04,  0.00000000E+00
  0.13825735E+04,  0.00000000E+00
  0.13825776E+04,  0.00000000E+00
  0.13825776E+04,  0.00000000E+00
  0.13828804E+04,  0.00000000E+00
  0.13828804E+04,  0.00000000E+00
  0.13828845E+04,  0.00000000E+00
  0.13828845E+04,  0.00000000E+00
  0.13828884E+04,  0.00000000E+00
  0.13828884E+04,  0.00000000E+00
  0.13828923E+04,  0.00000000E+00
  0.13828923E+04,  0.00000000E+00
  0.13828964E+04,  0.40953082E+05
  0.13828964E+04,  0.40953082E+05
  0.13829004E+04,  0.76157945E+05
  0.13829004E+04,  0.76157945E+05
  0.13829043E+04,  0.92965938E+05
  0.13829043E+04,  0.92965938E+05
  0.13829083E+04,  0.74787023E+05
  0.13829083E+04,  0.74787023E+05
  0.13829124E+04,  0.34896355E+05
  0.13829124E+04,  0.34896355E+05
  0.13829163E+04,  0.00000000E+00
  0.13829163E+04,  0.00000000E+00
  0.13829203E+04,  0.00000000E+00
  0.13829203E+04,  0.00000000E+00
  0.13829243E+04,  0.00000000E+00
  0.13829243E+04,  0.00000000E+00
  0.13829283E+04,  0.00000000E+00
  0.13829283E+04,  0.00000000E+00
  0.13836219E+04,  0.00000000E+00
  0.13836219E+04,  0.00000000E+00
  0.13836260E+04,  0.00000000E+00
  0.13836260E+04,  0.00000000E+00
  0.13836299E+04,  0.00000000E+00
  0.13836299E+04,  0.00000000E+00
  0.13836340E+04,  0.00000000E+00
  0.13836340E+04,  0.00000000E+00
  0.13836381E+04,  0.35932039E+05
  0.13836381E+04,  0.35932039E+05
  0.13836418E+04,  0.68347344E+05
  0.13836418E+04,  0.68347344E+05
  0.13836460E+04,  0.92834273E+05
  0.13836460E+04,  0.92834273E+05
  0.13836499E+04,  0.95758984E+05
  0.13836499E+04,  0.95758984E+05
  0.13836538E+04,  0.74570703E+05
  0.13836538E+04,  0.74570703E+05
  0.13836580E+04,  0.41521105E+05
  0.13836580E+04,  0.41521105E+05
  0.13836619E+04,  0.00000000E+00
  0.13836619E+04,  0.00000000E+00
  0.13836658E+04,  0.00000000E+00
  0.13836658E+04,  0.00000000E+00
  0.13836698E+04,  0.00000000E+00
  0.13836698E+04,  0.00000000E+00
  0.13836737E+04,  0.00000000E+00
  0.13836737E+04,  0.00000000E+00
  0.13836897E+04,  0.00000000E+00
  0.13836897E+04,  0.00000000E+00
  0.13836938E+04,  0.00000000E+00
  0.13836938E+04,  0.00000000E+00
  0.13836978E+04,  0.00000000E+00
  0.13836978E+04,  0.00000000E+00
  0.13837017E+04,  0.00000000E+00
  0.13837017E+04,  0.00000000E+00
  0.13837058E+04,  0.25532701E+05
  0.13837058E+04,  0.25532701E+05
  0.13837097E+04,  0.60159367E+05
  0.13837097E+04,  0.60159367E+05
  0.13837136E+04,  0.80379281E+05
  0.13837136E+04,  0.80379281E+05
  0.13837177E+04,  0.68692805E+05
  0.13837177E+04,  0.68692805E+05
  0.13837217E+04,  0.33392887E+05
  0.13837217E+04,  0.33392887E+05
  0.13837256E+04,  0.00000000E+00
  0.13837256E+04,  0.00000000E+00
  0.13837297E+04,  0.00000000E+00
  0.13837297E+04,  0.00000000E+00
  0.13837336E+04,  0.00000000E+00
  0.13837336E+04,  0.00000000E+00
  0.13837377E+04,  0.00000000E+00
  0.13837377E+04,  0.00000000E+00
  0.13851704E+04,  0.00000000E+00
  0.13851704E+04,  0.00000000E+00
  0.13851744E+04,  0.00000000E+00
  0.13851744E+04,  0.00000000E+00
  0.13851785E+04,  0.00000000E+00
  0.13851785E+04,  0.00000000E+00
  0.13851824E+04,  0.00000000E+00
  0.13851824E+04,  0.00000000E+00
  0.13851865E+04,  0.38146574E+05
  0.13851865E+04,  0.38146574E+05
  0.13851904E+04,  0.65704820E+05
  0.13851904E+04,  0.65704820E+05
  0.13851946E+04,  0.81266805E+05
  0.13851946E+04,  0.81266805E+05
  0.13851985E+04,  0.70911555E+05
  0.13851985E+04,  0.70911555E+05
  0.13852025E+04,  0.35603723E+05
  0.13852025E+04,  0.35603723E+05
  0.13852065E+04,  0.00000000E+00
  0.13852065E+04,  0.00000000E+00
  0.13852104E+04,  0.00000000E+00
  0.13852104E+04,  0.00000000E+00
  0.13852144E+04,  0.54683887E+05
  0.13852144E+04,  0.54683887E+05
  0.13852184E+04,  0.10223805E+06
  0.13852184E+04,  0.10223805E+06
  0.13852224E+04,  0.10872851E+06
  0.13852224E+04,  0.10872851E+06
  0.13852264E+04,  0.72571922E+05
  0.13852264E+04,  0.72571922E+05
  0.13852305E+04,  0.27935182E+05
  0.13852305E+04,  0.27935182E+05
  0.13852344E+04,  0.00000000E+00
  0.13852344E+04,  0.00000000E+00
  0.13852385E+04,  0.00000000E+00
  0.13852385E+04,  0.00000000E+00
  0.13852424E+04,  0.00000000E+00
  0.13852424E+04,  0.00000000E+00
  0.13852465E+04,  0.00000000E+00
  0.13852465E+04,  0.00000000E+00
  0.13856420E+04,  0.00000000E+00
  0.13856420E+04,  0.00000000E+00
  0.13856459E+04,  0.00000000E+00
  0.13856459E+04,  0.00000000E+00
  0.13856499E+04,  0.00000000E+00
  0.13856499E+04,  0.00000000E+00
  0.13856539E+04,  0.00000000E+00
  0.13856539E+04,  0.00000000E+00
  0.13856578E+04,  0.00000000E+00
  0.13856578E+04,  0.00000000E+00
  0.13856619E+04,  0.10161975E+06
  0.13856619E+04,  0.10161975E+06
  0.13856659E+04,  0.22286066E+06
  0.13856659E+04,  0.22286066E+06
  0.13856699E+04,  0.31038206E+06
  0.13856699E+04,  0.31038206E+06
  0.13856738E+04,  0.23821930E+06
  0.13856738E+04,  0.23821930E+06
  0.13856780E+04,  0.12992496E+06
  0.13856780E+04,  0.12992496E+06
  0.13856819E+04,  0.30251275E+05
  0.13856819E+04,  0.30251275E+05
  0.13856859E+04,  0.00000000E+00
  0.13856859E+04,  0.00000000E+00
  0.13856899E+04,  0.00000000E+00
  0.13856899E+04,  0.00000000E+00
  0.13856937E+04,  0.00000000E+00
  0.13856937E+04,  0.00000000E+00
  0.13856979E+04,  0.00000000E+00
  0.13856979E+04,  0.00000000E+00
  0.13858418E+04,  0.00000000E+00
  0.13858418E+04,  0.00000000E+00
  0.13858458E+04,  0.00000000E+00
  0.13858458E+04,  0.00000000E+00
  0.13858497E+04,  0.00000000E+00
  0.13858497E+04,  0.00000000E+00
  0.13858538E+04,  0.00000000E+00
  0.13858538E+04,  0.00000000E+00
  0.13858578E+04,  0.31494520E+05
  0.13858578E+04,  0.31494520E+05
  0.13858617E+04,  0.61250836E+05
  0.13858617E+04,  0.61250836E+05
  0.13858657E+04,  0.73371742E+05
  0.13858657E+04,  0.73371742E+05
  0.13858699E+04,  0.60902324E+05
  0.13858699E+04,  0.60902324E+05
  0.13858737E+04,  0.32829711E+05
  0.13858737E+04,  0.32829711E+05
  0.13858778E+04,  0.00000000E+00
  0.13858778E+04,  0.00000000E+00
  0.13858818E+04,  0.00000000E+00
  0.13858818E+04,  0.00000000E+00
  0.13858857E+04,  0.00000000E+00
  0.13858857E+04,  0.00000000E+00
  0.13858898E+04,  0.00000000E+00
  0.13858898E+04,  0.00000000E+00
  0.13865337E+04,  0.00000000E+00
  0.13865337E+04,  0.00000000E+00
  0.13865377E+04,  0.00000000E+00
  0.13865377E+04,  0.00000000E+00
  0.13865415E+04,  0.00000000E+00
  0.13865415E+04,  0.00000000E+00
  0.13865457E+04,  0.00000000E+00
  0.13865457E+04,  0.00000000E+00
  0.13865496E+04,  0.55802066E+05
  0.13865496E+04,  0.55802066E+05
  0.13865535E+04,  0.10279664E+06
  0.13865535E+04,  0.10279664E+06
  0.13865576E+04,  0.13827855E+06
  0.13865576E+04,  0.13827855E+06
  0.13865615E+04,  0.13991445E+06
  0.13865615E+04,  0.13991445E+06
  0.13865657E+04,  0.10588415E+06
  0.13865657E+04,  0.10588415E+06
  0.13865696E+04,  0.58749574E+05
  0.13865696E+04,  0.58749574E+05
  0.13865737E+04,  0.00000000E+00
  0.13865737E+04,  0.00000000E+00
  0.13865776E+04,  0.00000000E+00
  0.13865776E+04,  0.00000000E+00
  0.13865817E+04,  0.00000000E+00
  0.13865817E+04,  0.00000000E+00
  0.13865857E+04,  0.00000000E+00
  0.13865857E+04,  0.00000000E+00
  0.13866017E+04,  0.00000000E+00
  0.13866017E+04,  0.00000000E+00
  0.13866057E+04,  0.00000000E+00
  0.13866057E+04,  0.00000000E+00
  0.13866096E+04,  0.00000000E+00
  0.13866096E+04,  0.00000000E+00
  0.13866136E+04,  0.00000000E+00
  0.13866136E+04,  0.00000000E+00
  0.13866177E+04,  0.46735473E+05
  0.13866177E+04,  0.46735473E+05
  0.13866216E+04,  0.81452547E+05
  0.13866216E+04,  0.81452547E+05
  0.13866257E+04,  0.92523852E+05
  0.13866257E+04,  0.92523852E+05
  0.13866296E+04,  0.72134203E+05
  0.13866296E+04,  0.72134203E+05
  0.13866338E+04,  0.38865727E+05
  0.13866338E+04,  0.38865727E+05
  0.13866377E+04,  0.00000000E+00
  0.13866377E+04,  0.00000000E+00
  0.13866417E+04,  0.00000000E+00
  0.13866417E+04,  0.00000000E+00
  0.13866458E+04,  0.00000000E+00
  0.13866458E+04,  0.00000000E+00
  0.13866498E+04,  0.17817166E+05
  0.13866498E+04,  0.17817166E+05
  0.13866537E+04,  0.48342656E+05
  0.13866537E+04,  0.48342656E+05
  0.13866578E+04,  0.12898213E+06
  0.13866578E+04,  0.12898213E+06
  0.13866616E+04,  0.21139508E+06
  0.13866616E+04,  0.21139508E+06
  0.13866656E+04,  0.24508055E+06
  0.13866656E+04,  0.24508055E+06
  0.13866697E+04,  0.19472994E+06
  0.13866697E+04,  0.19472994E+06
  0.13866736E+04,  0.10715233E+06
  0.13866736E+04,  0.10715233E+06
  0.13866777E+04,  0.30721443E+05
  0.13866777E+04,  0.30721443E+05
  0.13866824E+04,  0.00000000E+00
  0.13866824E+04,  0.00000000E+00
  0.13866865E+04,  0.00000000E+00
  0.13866865E+04,  0.00000000E+00
  0.13866906E+04,  0.31654289E+05
  0.13866906E+04,  0.31654289E+05
  0.13866946E+04,  0.13670105E+06
  0.13866946E+04,  0.13670105E+06
  0.13866986E+04,  0.27700856E+06
  0.13866986E+04,  0.27700856E+06
  0.13867026E+04,  0.42102341E+06
  0.13867026E+04,  0.42102341E+06
  0.13867065E+04,  0.40601325E+06
  0.13867065E+04,  0.40601325E+06
  0.13867107E+04,  0.25570781E+06
  0.13867107E+04,  0.25570781E+06
  0.13867146E+04,  0.11436064E+06
  0.13867146E+04,  0.11436064E+06
  0.13867186E+04,  0.22034102E+05
  0.13867186E+04,  0.22034102E+05
  0.13867217E+04,  0.44935850E+04
  0.13867217E+04,  0.44935850E+04
  0.13867257E+04,  0.72152445E+05
  0.13867257E+04,  0.72152445E+05
  0.13867297E+04,  0.81963586E+05
  0.13867297E+04,  0.81963586E+05
  0.13867336E+04,  0.75412188E+05
  0.13867336E+04,  0.75412188E+05
  0.13867378E+04,  0.58059688E+05
  0.13867378E+04,  0.58059688E+05
  0.13867417E+04,  0.00000000E+00
  0.13867417E+04,  0.00000000E+00
  0.13867457E+04,  0.00000000E+00
  0.13867457E+04,  0.00000000E+00
  0.13867498E+04,  0.00000000E+00
  0.13867498E+04,  0.00000000E+00
  0.13867538E+04,  0.00000000E+00
  0.13867538E+04,  0.00000000E+00
  0.13873900E+04,  0.00000000E+00
  0.13873900E+04,  0.00000000E+00
  0.13873940E+04,  0.00000000E+00
  0.13873940E+04,  0.00000000E+00
  0.13873981E+04,  0.00000000E+00
  0.13873981E+04,  0.00000000E+00
  0.13874021E+04,  0.00000000E+00
  0.13874021E+04,  0.00000000E+00
  0.13874060E+04,  0.31103135E+05
  0.13874060E+04,  0.31103135E+05
  0.13874102E+04,  0.71798102E+05
  0.13874102E+04,  0.71798102E+05
  0.13874142E+04,  0.11613698E+06
  0.13874142E+04,  0.11613698E+06
  0.13874182E+04,  0.13996175E+06
  0.13874182E+04,  0.13996175E+06
  0.13874221E+04,  0.12936746E+06
  0.13874221E+04,  0.12936746E+06
  0.13874263E+04,  0.89141594E+05
  0.13874263E+04,  0.89141594E+05
  0.13874302E+04,  0.39710879E+05
  0.13874302E+04,  0.39710879E+05
  0.13874340E+04,  0.00000000E+00
  0.13874340E+04,  0.00000000E+00
  0.13874381E+04,  0.00000000E+00
  0.13874381E+04,  0.00000000E+00
  0.13874420E+04,  0.00000000E+00
  0.13874420E+04,  0.00000000E+00
  0.13874460E+04,  0.00000000E+00
  0.13874460E+04,  0.00000000E+00
  0.13876824E+04,  0.00000000E+00
  0.13876824E+04,  0.00000000E+00
  0.13876864E+04,  0.00000000E+00
  0.13876864E+04,  0.00000000E+00
  0.13876903E+04,  0.00000000E+00
  0.13876903E+04,  0.00000000E+00
  0.13876943E+04,  0.00000000E+00
  0.13876943E+04,  0.00000000E+00
  0.13876984E+04,  0.70077167E+03
  0.13876984E+04,  0.70077167E+03
  0.13877024E+04,  0.54645594E+05
  0.13877024E+04,  0.54645594E+05
  0.13877063E+04,  0.16936592E+06
  0.13877063E+04,  0.16936592E+06
  0.13877104E+04,  0.72647688E+06
  0.13877104E+04,  0.72647688E+06
  0.13877144E+04,  0.24824182E+07
  0.13877144E+04,  0.24824182E+07
  0.13877185E+04,  0.51631540E+07
  0.13877185E+04,  0.51631540E+07
  0.13877224E+04,  0.80407820E+07
  0.13877224E+04,  0.80407820E+07
  0.13877264E+04,  0.84169990E+07
  0.13877264E+04,  0.84169990E+07
  0.13877305E+04,  0.56726515E+07
  0.13877305E+04,  0.56726515E+07
  0.13877344E+04,  0.29710982E+07
  0.13877344E+04,  0.29710982E+07
  0.13877384E+04,  0.93419125E+06
  0.13877384E+04,  0.93419125E+06
  0.13877423E+04,  0.23486848E+06
  0.13877423E+04,  0.23486848E+06
  0.13877463E+04,  0.36194793E+05
  0.13877463E+04,  0.36194793E+05
  0.13877505E+04,  0.00000000E+00
  0.13877505E+04,  0.00000000E+00
  0.13877545E+04,  0.00000000E+00
  0.13877545E+04,  0.00000000E+00
  0.13877585E+04,  0.00000000E+00
  0.13877585E+04,  0.00000000E+00
  0.13877625E+04,  0.00000000E+00
  0.13877625E+04,  0.00000000E+00
  0.13886763E+04,  0.00000000E+00
  0.13886763E+04,  0.00000000E+00
  0.13886803E+04,  0.00000000E+00
  0.13886803E+04,  0.00000000E+00
  0.13886843E+04,  0.00000000E+00
  0.13886843E+04,  0.00000000E+00
  0.13886884E+04,  0.00000000E+00
  0.13886884E+04,  0.00000000E+00
  0.13886923E+04,  0.00000000E+00
  0.13886923E+04,  0.00000000E+00
  0.13886963E+04,  0.00000000E+00
  0.13886963E+04,  0.00000000E+00
  0.13887003E+04,  0.00000000E+00
  0.13887003E+04,  0.00000000E+00
  0.13887043E+04,  0.00000000E+00
  0.13887043E+04,  0.00000000E+00
  0.13887084E+04,  0.10427352E+06
  0.13887084E+04,  0.10427352E+06
  0.13887124E+04,  0.37356131E+06
  0.13887124E+04,  0.37356131E+06
  0.13887164E+04,  0.13146091E+07
  0.13887164E+04,  0.13146091E+07
  0.13887205E+04,  0.31806510E+07
  0.13887205E+04,  0.31806510E+07
  0.13887244E+04,  0.51906700E+07
  0.13887244E+04,  0.51906700E+07
  0.13887285E+04,  0.61294595E+07
  0.13887285E+04,  0.61294595E+07
  0.13887324E+04,  0.44943690E+07
  0.13887324E+04,  0.44943690E+07
  0.13887366E+04,  0.25625080E+07
  0.13887366E+04,  0.25625080E+07
  0.13887405E+04,  0.84434375E+06
  0.13887405E+04,  0.84434375E+06
  0.13887445E+04,  0.19520714E+06
  0.13887445E+04,  0.19520714E+06
  0.13887485E+04,  0.55137373E+04
  0.13887485E+04,  0.55137373E+04
  0.13887517E+04,  0.00000000E+00
  0.13887517E+04,  0.00000000E+00
  0.13887556E+04,  0.00000000E+00
  0.13887556E+04,  0.00000000E+00
  0.13887596E+04,  0.00000000E+00
  0.13887596E+04,  0.00000000E+00
  0.13887637E+04,  0.00000000E+00
  0.13887637E+04,  0.00000000E+00
  0.13895701E+04,  0.00000000E+00
  0.13895701E+04,  0.00000000E+00
  0.13895741E+04,  0.00000000E+00
  0.13895741E+04,  0.00000000E+00
  0.13895781E+04,  0.00000000E+00
  0.13895781E+04,  0.00000000E+00
  0.13895822E+04,  0.00000000E+00
  0.13895822E+04,  0.00000000E+00
  0.13895862E+04,  0.00000000E+00
  0.13895862E+04,  0.00000000E+00
  0.13895902E+04,  0.73531281E+05
  0.13895902E+04,  0.73531281E+05
  0.13895942E+04,  0.22821592E+06
  0.13895942E+04,  0.22821592E+06
  0.13895981E+04,  0.38992769E+06
  0.13895981E+04,  0.38992769E+06
  0.13896023E+04,  0.47550953E+06
  0.13896023E+04,  0.47550953E+06
  0.13896063E+04,  0.36171366E+06
  0.13896063E+04,  0.36171366E+06
  0.13896102E+04,  0.21147059E+06
  0.13896102E+04,  0.21147059E+06
  0.13896143E+04,  0.66129586E+05
  0.13896143E+04,  0.66129586E+05
  0.13896184E+04,  0.95197744E+04
  0.13896184E+04,  0.95197744E+04
  0.13896228E+04,  0.00000000E+00
  0.13896228E+04,  0.00000000E+00
  0.13896268E+04,  0.00000000E+00
  0.13896268E+04,  0.00000000E+00
  0.13896310E+04,  0.00000000E+00
  0.13896310E+04,  0.00000000E+00
  0.13896350E+04,  0.00000000E+00
  0.13896350E+04,  0.00000000E+00
  0.13896389E+04,  0.00000000E+00
  0.13896389E+04,  0.00000000E+00
  0.13896429E+04,  0.60004461E+05
  0.13896429E+04,  0.60004461E+05
  0.13896470E+04,  0.22616845E+06
  0.13896470E+04,  0.22616845E+06
  0.13896510E+04,  0.40290906E+06
  0.13896510E+04,  0.40290906E+06
  0.13896550E+04,  0.51099888E+06
  0.13896550E+04,  0.51099888E+06
  0.13896591E+04,  0.37959631E+06
  0.13896591E+04,  0.37959631E+06
  0.13896630E+04,  0.21136127E+06
  0.13896630E+04,  0.21136127E+06
  0.13896670E+04,  0.66301992E+05
  0.13896670E+04,  0.66301992E+05
  0.13896710E+04,  0.25134453E+05
  0.13896710E+04,  0.25134453E+05
  0.13896772E+04,  0.00000000E+00
  0.13896772E+04,  0.00000000E+00
  0.13896813E+04,  0.00000000E+00
  0.13896813E+04,  0.00000000E+00
  0.13896853E+04,  0.00000000E+00
  0.13896853E+04,  0.00000000E+00
  0.13896893E+04,  0.00000000E+00
  0.13896893E+04,  0.00000000E+00
  0.13896934E+04,  0.00000000E+00
  0.13896934E+04,  0.00000000E+00
  0.13896974E+04,  0.00000000E+00
  0.13896974E+04,  0.00000000E+00
  0.13897014E+04,  0.00000000E+00
  0.13897014E+04,  0.00000000E+00
  0.13897054E+04,  0.00000000E+00
  0.13897054E+04,  0.00000000E+00
  0.13897095E+04,  0.00000000E+00
  0.13897095E+04,  0.00000000E+00
  0.13897134E+04,  0.91869898E+05
  0.13897134E+04,  0.91869898E+05
  0.13897174E+04,  0.37884184E+06
  0.13897174E+04,  0.37884184E+06
  0.13897214E+04,  0.86669300E+06
  0.13897214E+04,  0.86669300E+06
  0.13897255E+04,  0.15329942E+07
  0.13897255E+04,  0.15329942E+07
  0.13897295E+04,  0.22183580E+07
  0.13897295E+04,  0.22183580E+07
  0.13897335E+04,  0.23417080E+07
  0.13897335E+04,  0.23417080E+07
  0.13897375E+04,  0.16569390E+07
  0.13897375E+04,  0.16569390E+07
  0.13897415E+04,  0.91835781E+06
  0.13897415E+04,  0.91835781E+06
  0.13897455E+04,  0.27176916E+06
  0.13897455E+04,  0.27176916E+06
  0.13897495E+04,  0.00000000E+00
  0.13897495E+04,  0.00000000E+00
  0.13897516E+04,  0.00000000E+00
  0.13897516E+04,  0.00000000E+00
  0.13897556E+04,  0.00000000E+00
  0.13897556E+04,  0.00000000E+00
  0.13897596E+04,  0.00000000E+00
  0.13897596E+04,  0.00000000E+00
  0.13897635E+04,  0.00000000E+00
  0.13897635E+04,  0.00000000E+00
  0.13903499E+04,  0.00000000E+00
  0.13903499E+04,  0.00000000E+00
  0.13903539E+04,  0.00000000E+00
  0.13903539E+04,  0.00000000E+00
  0.13903580E+04,  0.00000000E+00
  0.13903580E+04,  0.00000000E+00
  0.13903618E+04,  0.00000000E+00
  0.13903618E+04,  0.00000000E+00
  0.13903660E+04,  0.41967168E+05
  0.13903660E+04,  0.41967168E+05
  0.13903700E+04,  0.10399598E+06
  0.13903700E+04,  0.10399598E+06
  0.13903739E+04,  0.16032559E+06
  0.13903739E+04,  0.16032559E+06
  0.13903779E+04,  0.17334406E+06
  0.13903779E+04,  0.17334406E+06
  0.13903821E+04,  0.13405511E+06
  0.13903821E+04,  0.13405511E+06
  0.13903861E+04,  0.72909406E+05
  0.13903861E+04,  0.72909406E+05
  0.13903900E+04,  0.32333629E+05
  0.13903900E+04,  0.32333629E+05
  0.13903940E+04,  0.00000000E+00
  0.13903940E+04,  0.00000000E+00
  0.13903981E+04,  0.62738754E+05
  0.13903981E+04,  0.62738754E+05
  0.13904021E+04,  0.98266484E+05
  0.13904021E+04,  0.98266484E+05
  0.13904060E+04,  0.11320565E+06
  0.13904060E+04,  0.11320565E+06
  0.13904102E+04,  0.93311891E+05
  0.13904102E+04,  0.93311891E+05
  0.13904142E+04,  0.49036484E+05
  0.13904142E+04,  0.49036484E+05
  0.13904182E+04,  0.00000000E+00
  0.13904182E+04,  0.00000000E+00
  0.13904221E+04,  0.00000000E+00
  0.13904221E+04,  0.00000000E+00
  0.13904263E+04,  0.60032094E+05
  0.13904263E+04,  0.60032094E+05
  0.13904303E+04,  0.99362734E+05
  0.13904303E+04,  0.99362734E+05
  0.13904343E+04,  0.10967905E+06
