  0.12402598E+04,  0.14454544E+03
  0.12403002E+04,  0.78272728E+02
  0.12403406E+04,  0.58909092E+02
  0.12403809E+04,  0.53545456E+02
  0.12404213E+04,  0.58909092E+02
  0.12404618E+04,  0.74727264E+02
  0.12405022E+04,  0.15654544E+03
  0.12405426E+04,  0.29227277E+03
  0.12405830E+04,  0.29027277E+03
  0.12406234E+04,  0.14863637E+03
  0.12406639E+04,  0.16245454E+03
  0.12407042E+04,  0.31900000E+03
  0.12407446E+04,  0.28109088E+03
  0.12407850E+04,  0.14009091E+03
  0.12408256E+04,  0.12100000E+03
  0.12408660E+04,  0.22154544E+03
  0.12409062E+04,  0.25481818E+03
  0.12409468E+04,  0.15827272E+03
  0.12409871E+04,  0.10136364E+03
  0.12410276E+04,  0.95090904E+02
  0.12410681E+04,  0.91454552E+02
  0.12411084E+04,  0.71090904E+02
  0.12411489E+04,  0.79909096E+02
  0.12411892E+04,  0.14790909E+03
  0.12412297E+04,  0.20263637E+03
  0.12412700E+04,  0.13763637E+03
  0.12413105E+04,  0.92727264E+02
  0.12413510E+04,  0.70000000E+02
  0.12413914E+04,  0.46181820E+02
  0.12414319E+04,  0.49727272E+02
  0.12414722E+04,  0.79000000E+02
  0.12415126E+04,  0.19781818E+03
  0.12415532E+04,  0.34472726E+03
  0.12415935E+04,  0.43872726E+03
  0.12416339E+04,  0.14975454E+04
  0.12416743E+04,  0.57010908E+04
  0.12417148E+04,  0.81588174E+04
  0.12417552E+04,  0.47295454E+04
  0.12417957E+04,  0.15391818E+04
  0.12418362E+04,  0.64127271E+03
  0.12418765E+04,  0.53227271E+03
  0.12419170E+04,  0.39318179E+03
  0.12419574E+04,  0.28245450E+03
  0.12419978E+04,  0.21400000E+03
  0.12420385E+04,  0.17045454E+03
  0.12420787E+04,  0.14445454E+03
  0.12421191E+04,  0.23127272E+03
  0.12421597E+04,  0.30636362E+03
  0.12422000E+04,  0.25890909E+03
  0.12422405E+04,  0.21118184E+03
  0.12422808E+04,  0.16418184E+03
  0.12423213E+04,  0.13500000E+03
  0.12423619E+04,  0.11536364E+03
  0.12424022E+04,  0.10654546E+03
  0.12424427E+04,  0.11145455E+03
  0.12424832E+04,  0.15772728E+03
  0.12425236E+04,  0.21809091E+03
  0.12425641E+04,  0.27290909E+03
  0.12426044E+04,  0.35818179E+03
  0.12426449E+04,  0.14092726E+04
  0.12426852E+04,  0.43968174E+04
  0.12427258E+04,  0.50554541E+04
  0.12427662E+04,  0.25887273E+04
  0.12428068E+04,  0.85500000E+03
  0.12428472E+04,  0.45218179E+03
  0.12428876E+04,  0.36427277E+03
  0.12429281E+04,  0.30627277E+03
  0.12429686E+04,  0.25736362E+03
  0.12430089E+04,  0.22427272E+03
  0.12430494E+04,  0.17000000E+03
  0.12430898E+04,  0.17245454E+03
  0.12431302E+04,  0.23718184E+03
  0.12431707E+04,  0.23690909E+03
  0.12432112E+04,  0.17072728E+03
  0.12432516E+04,  0.16081818E+03
  0.12432920E+04,  0.14709091E+03
  0.12433326E+04,  0.11700000E+03
  0.12433730E+04,  0.12090910E+03
  0.12434136E+04,  0.12118182E+03
  0.12434540E+04,  0.11736364E+03
  0.12434944E+04,  0.12909091E+03
  0.12435350E+04,  0.14409091E+03
  0.12435752E+04,  0.18172728E+03
  0.12436158E+04,  0.26490909E+03
  0.12436562E+04,  0.88018176E+03
  0.12436967E+04,  0.20311818E+04
  0.12437372E+04,  0.19694546E+04
  0.12437775E+04,  0.89790906E+03
  0.12438182E+04,  0.33545450E+03
  0.12438588E+04,  0.20418184E+03
  0.12438990E+04,  0.22236363E+03
  0.12439396E+04,  0.22572728E+03
  0.12439800E+04,  0.21963637E+03
  0.12440204E+04,  0.15963637E+03
  0.12440609E+04,  0.14218184E+03
  0.12441013E+04,  0.14418184E+03
  0.12441418E+04,  0.15481818E+03
  0.12441821E+04,  0.16072728E+03
  0.12442228E+04,  0.15927272E+03
  0.12442634E+04,  0.13290909E+03
  0.12443038E+04,  0.11200000E+03
  0.12443444E+04,  0.10390910E+03
  0.12443848E+04,  0.98909096E+02
  0.12444253E+04,  0.95727264E+02
  0.12444657E+04,  0.10063635E+03
  0.12445061E+04,  0.91909096E+02
  0.12445466E+04,  0.12281818E+03
  0.12445870E+04,  0.14036363E+03
  0.12446274E+04,  0.17281818E+03
  0.12446681E+04,  0.40100000E+03
  0.12447085E+04,  0.71054547E+03
  0.12447490E+04,  0.55036359E+03
